review_id,app_id,user_name,review_text,rating,app_version
3b76ff18-8104-47df-97af-a89dc3745b26,4,akshay dakhode,nice 👍,5,4.110.1
b2d15213-52ab-488a-9a0b-bee7003257c9,4,sejal,Nice,5,4.110.1
fa2558c3-d2fa-450f-bbd6-7a04d29773c3,4,Harsh Sidhu Sidhu,nice,5,4.110.1
02986f70-c296-4885-9668-ca829f708c92,4,Subhani Shaik,worst experience and they are not even responding,1,4.110.1
97b74481-e27a-4cae-97e0-2c873d71345f,4,Leishangthem gitabai devi,Leishangthem gitabai devi Every bite is delicious and the taste is awesome,4,4.92.0
d4d382b9-0bb7-4447-b70c-04411436409c,4,PRISTINE SAGA VEDIC PULSE,Pathetic App. Restaurant wasn't accepting my order and the delivery time which was estimated to be 30 mins earlier was made 1 hr after placing the order. I called the restaurant and they didn't pick up. Then called customer care to cancel the food immediately when the restaurant hadn't even accepted it. But they still charged 100% cancellation fee. Zomato is so much better,1,
08dd7ea5-f531-4113-8f4b-28e60b9f6c93,4,Aadesh Mishra,good app,5,4.106.1
327d50d7-3d5f-4771-89e9-cc4433ecad6a,4,Heena Gohil,like this,5,4.109.1
7f2b80c0-5e57-4a34-bc30-a3ff625b260c,4,MANOJ KUMAR,good,5,
ac0f033f-46c9-45fd-9ae6-59eae181ed27,4,anita rajput,supb yr service is good 👍 👌🏻,4,4.110.1
eda39e47-13d0-4aca-9397-260f8b7e987d,4,ARJUN KUMAR RAVI,good work and nice application,4,4.110.1
e3108d7f-e432-4e57-a642-a46769fb1ec0,4,PRATIK MAHANTA,"best food delivery application, this application offers the great pricing always. 💝",5,4.110.1
65fcc8e8-ce9e-4ba5-af25-67926051d1e4,4,lakhpat burad,good,5,4.94.0
38894d6a-523f-4be5-a659-09958b373b9b,4,VIKKI CHAUHAN,nice,2,4.110.1
48fa6325-2289-4ee7-8c4a-b96ebc818ad6,4,LALIT OMER,👍,5,4.110.1
1a9589c6-f20b-4149-9c2a-5eb662dcbe91,4,Deepak Das,Good food at time. 😄,5,4.110.1
4003c002-2599-410f-ad3e-d4302cc088b7,4,Sachin Bisht,first time use,4,4.109.1
87269ed6-527e-402c-bfdd-0e03f4dccd97,4,Sree Gokul,good,4,4.110.1
0bb33e76-7f7e-4a9c-9f64-36221ff2efd4,4,rajesh korra,good,5,4.110.1
9476a3b5-25f2-48c4-bed4-2f79d3260f87,4,B Ramesh,exacalent,5,4.110.1
dac69aad-88f0-4402-a58a-33e40318d6e1,4,Raj d,good love ❤you,5,4.110.1
