review_id,app_id,user_name,review_text,rating,app_version
2231c1c9-e069-4fd3-9293-b4320e54634f,5,Suresh Adake,poor service no customer care support no delivery partner support. when customers,1,
d959cbf8-22c4-404e-a510-b30f40e120f0,5,Mukul Sethi,zomato what it does makes sound like zo...man can does,5,19.6.8
3a5ba1c7-20a6-4d6f-a6ce-4ab99cd7477b,5,ravi kumar,good experience,5,19.7.2
06b02ee0-50ca-4213-aa92-e20e96dcb5c2,5,Shivakumar Shivu,good,5,19.7.2
ef7431dd-5efd-4a05-8f9f-cdedd8fadfb6,5,Nikitha Kottidi,good,5,19.7.2
ac4b57d0-b704-494f-97bd-2f9485f196ea,5,Ajay Chopra,good,5,19.7.2
55558599-4743-4b2c-970d-32534c37de5b,5,Sagar,They don't even provide the customer support even after receiving the incorrect and missing items in the orders and I even tried the order not received option also. There is no way to connect to a customer support agent. we should only mail them and we should place another order because we will get a reply the next day,1,
7e5aa4f3-37ea-4641-9cd0-427385db91c9,5,Avi Pasi,good 😊,5,
7734c01d-501f-4d11-8190-27b8487255ae,5,Rahul Saxena,very nice,5,19.7.0
2960b406-3457-4010-b280-b7692ce3d9a4,5,Arshad Nandaniwale,good,5,19.7.0
bc24219e-8b38-40d4-be80-1bf195f9000a,5,prasad hajare,best,5,19.6.8
e677ad6e-d922-470c-a95b-dd7d1ef52ee2,5,Rakshu Ammu,payment cost of delivery is to costed,1,19.6.8
2344a86b-0c49-47c0-b3ea-c8e5aa8a92f1,5,Anandhu prasad,good,5,19.6.8
d99940cf-bad6-4cef-8ba9-824c8d74c6ce,5,Rahul Kumar,good,4,19.7.0
5422a3ff-1b67-4814-8a52-e4d9bcd848e2,5,Ramesh Bollepaka,super,5,19.7.0
03c998e4-a83f-4ca0-b90b-d5ce1d4da3ae,5,Shama Jamal,total bill mei offer coupon. just loving it.. thanks zomato,5,19.7.2
04ce6aa7-699b-4981-ac2f-1fb178dc698d,5,Srikanth N R,❤️,5,19.7.2
e3954293-ff6f-494e-a95e-9b3d7ea856a6,5,Sk Kalim reja,good 👍😊,5,19.6.8
13501254-f43c-4578-899c-1964f073d351,5,Raj Tagore,they've started to take customers for granted,3,19.7.2
4beb124c-c02a-4a6d-a244-72aa57b9a846,5,Tamtheitung Tuithung,good,5,
f92e6f2b-50b4-4410-9ed2-9fabaa266568,5,imran ansari,awesome,5,19.7.0
6a73d53a-ee7e-4f98-a3fe-d3008e5e2101,5,jayanth khammam,super,5,19.6.8
d14aeff4-5999-4357-a770-9a8abb2c5b6b,5,Vijay Singh,very nice test 👍,5,19.7.0
72ed5fbb-b4be-452a-9641-5f3fe1c9f731,5,Ganesh Utti,good,5,19.7.2
6d0d706b-7cb6-4780-b369-1e0301bab6ff,5,Shams sheikh,nice,5,19.7.0
a569f342-e2c9-4ad8-abfc-9ae3f29c8fb9,5,Papu Sahu,good,5,19.7.0
c6e915c4-2be6-4c8a-b4c7-080f99dd4d8a,5,Pihu Sharma,😊,5,19.7.2
9309a3c4-0948-462f-aec9-429942c0833a,5,Syed Azeemullah A,"One of the most useless support teams out there for any food delivery app. They swapped my order and when I was raising the issue on the chat, it was rejecting my input pics stating it wasn't clear but the pics were very clear.",1,17.4.4
513e2e26-5004-49c5-9022-aa81823dcb9f,5,SATISH PRASAD,good,4,19.7.2
45ad0f01-3728-40ad-8aa2-d939a24ecf49,5,sanjay sriwastav,fantastic thank for,5,19.7.2
1acddad1-80f4-4364-af0b-43d1ede18b3f,5,Sunil Kumar,love it,5,19.6.3
c2c871d1-1e2c-456e-b7c9-ada303263b85,5,Thomson Joshy,😊❤️,5,19.7.0
8deb98cd-8546-4193-a124-5c2c0962f30c,5,Otter Otter,non veg biryani bhot hi bakarr or packing 🤮🤢🤧 koi bhi mat loo please 🙏 bhot price or bakkar ho biryani 500 rupa ki biryani or thala sa bhi buri mat loo bhi,1,19.7.2
abdc94b4-0098-46d2-b4fe-ba3c3089bee8,5,Hanamagouda Hani,good response super,5,19.7.2
0d4c2f72-2bd7-406c-b79f-aa184070bb5b,5,J S,super,4,19.7.2
c49a7c01-a3f3-42db-8eba-7a55a82a8df8,5,Harish Rathore,No mechanism for customer complaint resolution.,1,19.7.2
e1a99057-e126-4899-a113-d3ca8cef155b,5,Mani,thank you,5,19.5.9
405ae6a6-fa0d-4afb-b4fb-bf8fef396c04,5,Letgin Dimngel,good 👍,5,19.7.2
d5b10c1f-288e-4710-825e-3b32fdabf33a,5,sabari r,good responsibility delivery person safe and speed,5,19.6.8
