review_id,app_id,user_name,review_text,rating,app_version
c03abd4c-fbe4-4808-982c-c84897475f30,3,Vikas Kadam,very good app because products is very sefly come,5,28.0
742fc3bf-277e-456b-a885-66affd3ad41c,3,Sangita Majhi,awesome 👍,5,28.0
f380d4d0-4a0c-493e-885d-5e99da4ffafb,3,sandy mudgal,nice,5,28.0
801986d9-0d21-4102-81b8-e9d61db326bd,3,Rakesh Verma,Give me More discount.Then we buy more items,5,28.1
5fd0f81e-076c-4c97-b818-e48e9690136e,3,Suraj Kumar,good 💯,5,28.0
583256a6-1bbd-4cec-9b0f-efb08c70a050,3,Nirmal Sharma,this is very good and very easy to use,5,28.1
06fa7063-7608-4900-91e2-b45ea633ffcc,3,Ravindra Choudhury,best quality product,5,28.0
0e643a78-c8ca-46e2-ad75-afa20583015f,3,Satish,👌,5,
0c6adfa5-7ca2-4a5f-8bec-75cd8ca01888,3,Shashank Mishra,mesho is a very happy Full app for online shopping,5,27.9
669ad867-8b8b-4d75-8e09-5590e186313e,3,Huma Khan,Fraud!,1,
1e09da6a-b701-498d-a2b4-1045a21cc9e5,3,Goshira sri,vvv good,5,28.0
ac491b1d-c72a-4c1d-ace8-59bbd819f798,3,Lax Chavda modhera,very nice good,5,
2f5d1192-5cf4-4505-897b-e240dd557215,3,Muni Gyan,🤯😡 become wrost shopping app with undelivered products and no help response,1,
5f45ff38-966d-4868-8189-b2563dce2104,3,shivu s,the prices are very reasonable and good,4,
b92cbb00-8bc0-4b12-8df3-c8ca5a7d10a5,3,Alok Yadav,good,5,28.1
17c992be-7800-4d98-9bfa-9bc49ba465fc,3,Shruthi Chenna,really nice,4,28.1
1b633f7d-6d3e-49c8-9c58-049c618dd195,3,Mukesh Mauryvansi,super site.fast delivery,5,28.1
66a841c9-698f-4da0-9be1-e7e34fb3f8b0,3,romeo lucky,main meesho app account nahin banaa Pa Raha Hun Main jab bhi meesho app open karta hun tabhi Naam aata hai user verify failed,1,28.0
8ff1f94b-32ba-49af-9944-5fa41d291302,3,Sandesh Bassi,good,5,28.1
