review_id,app_id,user_name,review_text,rating,app_version
59361b7e-770e-496d-83c6-4ec3a0a650d0,6,Shrikant Kolhe,good,5,26.05.08.0
1097104e-f10a-4634-a908-0e59e273a781,6,Chathura H Gowda,beautiful,5,26.05.22.0
1c3a1166-3aa0-4db8-8aad-bb92e838277a,6,MOHAMMED Ali,AFJAL AIL,5,
8d68684b-76dd-44a1-80d7-caa6d5a50036,6,Sandipan Ghosh,wow,5,26.05.22.0
d28f481e-9564-4ea1-ab0a-11371bd302df,6,Asif baig Asif baig,good,4,26.05.08.0
039ad70d-e0b4-424e-98ff-2469d901a1cf,6,Abdul bari,unbelievable,5,26.04.24.0
cd02b1d5-50d3-4920-ad19-1f0c8f9ef87a,6,akash tandel,nice 👍,5,26.05.08.0
eb4e5357-4002-4925-a891-fe6f7fefcf7b,6,Sunil Dehury,best,5,23.06.09.0.3
ad4adc41-5368-4756-aed2-e3762dc8b028,6,Megha P,good,4,26.04.10.0
1f98f35d-e8f0-4969-940f-13f78b2246d4,6,Parvathi mahapatra,nice,5,26.05.08.0
d578d895-c23e-4560-8e2d-863d9429b0bb,6,Yashwanth Gowda,ok,5,26.05.08.0
5033c6df-3e5e-442e-9802-19c1c06d19b9,6,MAYUR YENNAWAR,"I have been using this app for the past five years; PhonePe has become an integral part of my life. My money has never gotten stuck while using it, and it is very easy to use. I feel there should be a new feature added: the transaction history—showing details like amounts received and payments made—should be visible right at the top corner. Thank you.",5,26.05.22.0
da9747d5-ebee-4182-bc25-277ff36b0d51,6,Vaishu Vaishu,ok,5,26.05.22.0
104507d7-1cba-4d80-9670-952b59dd164c,6,Alkesh Soni,Too good,5,26.05.08.0
642e781f-6136-48fb-8fce-decd781f939b,6,Binod Hansda,BinodkumarHansda,5,
4ac0c431-9477-42f3-a7ac-0440a97026b0,6,Mangala bhoyar,good aap for payment,5,26.02.27.0
8731796e-62a4-4a28-ab8d-a2e147f4a4a9,6,dheeraj Singh,very good,5,26.05.08.0
8325fa89-9474-41e5-bbf6-8eada45f8fea,6,Ankit Kushwaha,i like you,5,26.02.27.0
4717dda1-135f-4f7b-8533-c1f6f872274b,6,Sarabani Saha,this app is best for transaction money and this app is very nice,5,26.04.24.0
0019706b-2aa2-4513-a16d-6792677f9fad,6,I p s khan,koi transaction reward nhi dete ho bas service,3,26.05.08.0
c9b79de3-1508-4896-9dfb-a1ee1e0a5c20,6,Surjo Gupta,व्हाट्सएप बनाने के लिए ग्रुप व्हाट्सएप ग्रुप व्हाट्सएप है व्हाट्सएप ग्रुप बनाने के लिए व्हाट्सएप ग्रुप,3,
dd488d92-07ee-4057-ae5d-b33c3339da1a,6,Umang Kumar,❤️‍🔥,4,
80c2df91-b80e-40dd-8c34-8aa7a0581f4d,6,Krishan Solanki,Very nice,5,24.11.15.0
58e01663-2e4c-4dc3-b635-975b8a54b5ae,6,Harshita Gupta,good,5,26.05.22.0
759ec6f8-5357-45f0-9688-3c407f13394a,6,Rubin James,good,5,
